timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728915163218,1011,Homepage Test,200,OK,Thread Group 1-35,text,true,,7323,189,18,18,https://automationexercise.com/login,1010,0,342
1728915163971,296,Homepage Test,200,OK,Thread Group 1-24,text,true,,7321,189,18,18,https://automationexercise.com/login,258,0,0
1728915164047,286,Homepage Test,200,OK,Thread Group 1-32,text,true,,7313,189,18,18,https://automationexercise.com/login,286,0,0
1728915164044,289,Homepage Test,200,OK,Thread Group 1-29,text,true,,7315,189,18,18,https://automationexercise.com/login,289,0,0
1728915163818,691,Homepage Test,200,OK,Thread Group 1-38,text,true,,7309,189,18,18,https://automationexercise.com/login,691,0,410
1728915164347,350,Homepage Test,200,OK,Thread Group 1-33,text,true,,7317,189,19,19,https://automationexercise.com/login,350,0,0
1728915164351,402,Homepage Test,200,OK,Thread Group 1-25,text,true,,7315,189,20,20,https://automationexercise.com/login,401,0,0
1728915164398,356,Homepage Test,200,OK,Thread Group 1-28,text,true,,7309,189,19,19,https://automationexercise.com/login,355,0,0
1728915164347,485,Homepage Test,200,OK,Thread Group 1-30,text,true,,7315,189,18,18,https://automationexercise.com/login,485,0,0
1728915164402,467,Homepage Test,200,OK,Thread Group 1-37,text,true,,7311,189,18,18,https://automationexercise.com/login,352,0,0
1728915164351,518,Homepage Test,200,OK,Thread Group 1-36,text,true,,7321,189,18,18,https://automationexercise.com/login,518,0,0
1728915164346,527,Homepage Test,200,OK,Thread Group 1-27,text,true,,7317,189,18,18,https://automationexercise.com/login,523,0,0
1728915164217,657,Homepage Test,200,OK,Thread Group 1-40,text,true,,7323,189,18,18,https://automationexercise.com/login,657,0,191
1728915164019,856,Homepage Test,200,OK,Thread Group 1-39,text,true,,7313,189,17,17,https://automationexercise.com/login,856,0,379
1728915164529,352,Homepage Test,200,OK,Thread Group 1-35,text,true,,7313,189,17,17,https://automationexercise.com/login,352,0,0
1728915164526,355,Homepage Test,200,OK,Thread Group 1-26,text,true,,7309,189,17,17,https://automationexercise.com/login,355,0,0
1728915164511,370,Homepage Test,200,OK,Thread Group 1-31,text,true,,7315,189,17,17,https://automationexercise.com/login,370,0,0
1728915164526,356,Homepage Test,200,OK,Thread Group 1-34,text,true,,7319,189,16,16,https://automationexercise.com/login,356,0,0
1728915164634,364,Homepage Test,200,OK,Thread Group 1-32,text,true,,7315,189,17,17,https://automationexercise.com/login,364,0,0
1728915164634,365,Homepage Test,200,OK,Thread Group 1-29,text,true,,7313,189,17,17,https://automationexercise.com/login,364,0,0
1728915164811,252,Homepage Test,200,OK,Thread Group 1-38,text,true,,7323,189,16,16,https://automationexercise.com/login,251,0,0
1728915164426,706,Homepage Test,200,OK,Thread Group 1-41,text,true,,7317,189,17,17,https://automationexercise.com/login,706,0,455
1728915164997,304,Homepage Test,200,OK,Thread Group 1-33,text,true,,7317,189,17,17,https://automationexercise.com/login,304,0,0
1728915164618,685,Homepage Test,200,OK,Thread Group 1-42,text,true,,7315,189,17,17,https://automationexercise.com/login,684,0,385
1728915164817,535,Homepage Test,200,OK,Thread Group 1-43,text,true,,7315,189,18,18,https://automationexercise.com/login,535,0,252
1728915165147,390,Homepage Test,200,OK,Thread Group 1-30,text,true,,7317,189,19,19,https://automationexercise.com/login,345,0,0
1728915165178,360,Homepage Test,200,OK,Thread Group 1-37,text,true,,7315,189,18,18,https://automationexercise.com/login,359,0,0
1728915165182,356,Homepage Test,200,OK,Thread Group 1-31,text,true,,7315,189,18,18,https://automationexercise.com/login,356,0,0
1728915165183,357,Homepage Test,200,OK,Thread Group 1-34,text,true,,7311,189,17,17,https://automationexercise.com/login,355,0,0
1728915165182,358,Homepage Test,200,OK,Thread Group 1-35,text,true,,7311,189,17,17,https://automationexercise.com/login,358,0,0
1728915165178,369,Homepage Test,200,OK,Thread Group 1-40,text,true,,7311,189,17,17,https://automationexercise.com/login,369,0,0
1728915165178,370,Homepage Test,200,OK,Thread Group 1-36,text,true,,7311,189,17,17,https://automationexercise.com/login,369,0,0
1728915165178,371,Homepage Test,200,OK,Thread Group 1-39,text,true,,7313,189,17,17,https://automationexercise.com/login,370,0,0
1728915165300,292,Homepage Test,200,OK,Thread Group 1-32,text,true,,7317,189,17,17,https://automationexercise.com/login,291,0,0
1728915165017,634,Homepage Test,200,OK,Thread Group 1-44,text,true,,7311,189,16,16,https://automationexercise.com/login,633,0,288
1728915165362,293,Homepage Test,200,OK,Thread Group 1-38,text,true,,7311,189,16,16,https://automationexercise.com/login,287,0,0
1728915165439,279,Homepage Test,200,OK,Thread Group 1-41,text,true,,7319,189,17,17,https://automationexercise.com/login,279,0,0
1728915165600,296,Homepage Test,200,OK,Thread Group 1-33,text,true,,7311,189,17,17,https://automationexercise.com/login,296,0,0
1728915165216,681,Homepage Test,200,OK,Thread Group 1-45,text,true,,7317,189,17,17,https://automationexercise.com/login,681,0,377
1728915165602,295,Homepage Test,200,OK,Thread Group 1-42,text,true,,7315,189,16,16,https://automationexercise.com/login,294,0,0
1728915165652,307,Homepage Test,200,OK,Thread Group 1-43,text,true,,7321,189,17,17,https://automationexercise.com/login,307,0,0
1728915165424,535,Homepage Test,200,OK,Thread Group 1-46,text,true,,7313,189,17,17,https://automationexercise.com/login,535,0,299
